settelmentdate,REGION,totaldemandday,minrrp,maxrrp,meanrrp,medianrrp,firstrrp,lastrrp,TempMin_C,TempMax_C,Temp9am_C,Temp3pm_C
2018-04-21,SA,61003.79,52.26,139.03,87.713125,78.50999999999999,121.66,76.25,17.9,30.9,24.8,30.4
2018-04-22,SA,54536.18,61.13,110.86,79.094375,76.59,84.33,70.05,15.2,31.9,21.9,31.7
2018-04-23,SA,61032.19,54.29,142.56,72.37604166666667,67.16,72.04,60.74,18.8,31.5,25.5,29.6
2018-04-24,SA,65267.29,43.16,1916.18,138.45875,91.15,61.95,166.03,19.6,23.1,20.4,22.6
2018-04-25,SA,58302.39,69.23,155.51,102.03583333333333,101.64500000000001,155.51,69.23,13.1,22.8,17.6,21.5
2018-04-26,SA,55595.06,66.1,4424.42,288.97979166666664,83.075,68.62,84.75,11.3,21.2,16.7,20.4
2018-04-27,SA,60163.76,59.31,3526.62,204.62458333333333,97.385,70.44,111.62,9.9,23.1,17.2,22.6
2018-04-28,SA,56161.8,54.73,4798.86,183.90833333333333,88.67500000000001,93.14,73.01,10.1,22.8,17.9,21.4
2018-04-29,SA,50779.2,41.42,99.03,68.05604166666667,66.125,76.64,73.01,10.4,23.1,16.6,22.5
2018-04-30,SA,56141.91,55.06,139.85,77.01625,73.21000000000001,70.67,89.26,8.7,23,16.1,22.4
2018-05-01,SA,59378.41,40.79,157.84,84.0525,79.03999999999999,87.42,79.25,11.7,23.5,18.1,22
2018-05-02,SA,57217.06,31.84,179.77,77.08354166666666,76.25,80.63,69.04,11.6,26.8,19.6,26.6
2018-05-03,SA,59767.01,-8.14,128.9,59.81645833333334,59.66,68.38,58.27,16,16.8,16.4,16.4
2018-05-04,SA,57849.57,11.21,95.58,55.219375,59.01,62.37,43.21,10.6,18.5,15.4,17.5
2018-05-05,SA,55414.02,25.62,96.8,65.224375,65.21,44.09,36.56,10.2,20.5,14.6,19.1
2018-05-06,SA,52805.02,17.62,135.52,70.59520833333333,72.005,31.08,39.62,9.5,22,15.6,21.5
2018-05-07,SA,52688.340000000004,-8.09,131.98,50.403333333333336,53.01,60.83,36.36,12.4,20.2,16.4,19.4
2018-05-08,SA,64033.27,51.91,189.35,95.58979166666667,96.19,53.61,102.68,9.5,18.7,13.6,18.1
2018-05-09,SA,65180.91,71,2544.49,163.54375,107.46000000000001,101.94,76.86,8.5,18.3,12.9,17.6
2018-05-10,SA,57383.05,8.99,113.57,59.973958333333336,62.455,71.48,58.6,10,14.8,11.2,12.3
2018-05-11,SA,59368.98,9.35,133.47,62.43666666666667,62.885,62.01,58.13,8,15.3,12.5,15.3
2018-05-12,SA,57683.52,30.25,96.81,64.83979166666667,64.255,60.96,62.93,9.5,17.6,13.7,17
2018-05-13,SA,55687.18,48.39,105.33,70.96354166666667,70.47,56.99,66.58,10.3,18.8,14.8,18.5
2018-05-14,SA,63075.33,64.21,384.01,118.45083333333334,95.05,64.21,100.1,5.9,16.4,11.1,15.9
2018-05-15,SA,66298.83,75.68,180.94,107.99333333333334,105.4,96.15,121.9,11.1,17.8,13.6,15.8
2018-05-16,SA,67646.51,66.27,306.08,117.95979166666667,101.97999999999999,108.73,117.4,5.8,16.4,10.4,15.8
2018-05-17,SA,70896.72,61.85,316.27,116.23291666666667,106.30000000000001,121.16,105.93,10.3,15,13,15
2018-05-18,SA,70499.89,85.23,326.79,120.37270833333334,109.58,106.62,106.19,12.3,17.5,14.4,15.6
2018-05-19,SA,65107.01,87.64,201.23,109.52520833333334,102.995,92.21,87.64,11.7,18.1,13.8,16.5
2018-05-20,SA,60163.64,65.29,129.37,93.05458333333334,93.53,88.95,113.91,8.4,15.8,12,15
2018-05-21,SA,63397.65,35.07,124.32,86.820625,91.95,102.03,78.22,12,NA,15,15.9
2018-05-22,SA,67811.01,50.22,226.8,97.42666666666666,93.69,69.73,95.28,14,16.6,15.2,15.3
2018-05-23,SA,71404,88.84,299.99,136.20041666666665,120.25999999999999,102.31,146.01,12.9,16.4,14.3,16
2018-05-24,SA,71046.59,66.78,282.06,117.41604166666667,109.85499999999999,159.6,110.11,12.6,16.3,14,16.2
2018-05-25,SA,68471.46,53.22,202.41,96.14166666666667,87.94999999999999,119.71,86.96,9.7,20,14.6,19.3
2018-05-26,SA,59790.98,42.2,162.13,84.07854166666667,80.16499999999999,82.93,55.2,12.8,24.3,17,22.1
2018-05-27,SA,51696.54,12.97,112.75,56.66833333333334,60.66,57.02,72.01,16.9,19.4,18.2,17.3
2018-05-28,SA,57095.21,-118.09,127.44,54.965833333333336,58.89,67.61,41.13,14.4,22.3,16.3,21.4
2018-05-29,SA,59659.7,10.85,165.35,61.093333333333334,62.025000000000006,49.57,61.82,12.6,15.8,15.1,14.3
2018-05-30,SA,65205.4,51.39,263.95,94.35354166666667,83.14500000000001,68.22,83.11,7.7,16.9,11.6,15.7
2018-05-31,SA,66037.15,61.8,242.38,91.85979166666667,86.53999999999999,78.24,86.93,9.9,18.9,12.8,17
2018-06-01,SA,64687.58,54.9,251.56,95.72166666666666,88.705,89,88.41,4.8,18.5,10.5,16.7
2018-06-02,SA,66222.77,73.18,319.69,123.13854166666667,114.815,87.63,79.57,4.9,19.3,9.1,19
2018-06-03,SA,63912.479999999996,67.52,212.57,102.18645833333333,95.875,93.7,75.15,4.5,18.6,10.5,17.8
2018-06-04,SA,68034.15,79.75,308.3,122.42354166666667,102.07,80.7,95.7,7.4,16.4,10.3,15.9
2018-06-05,SA,72397.32,69.59,328.72,121.09395833333333,109.105,101.64,103.68,5.4,17.3,10.5,16.2
2018-06-06,SA,69293.93000000001,68.05,214.27,109.689375,99.34,105.18,76.45,5.5,18.5,11.9,17.6
2018-06-07,SA,64781.04,34.83,304.43,86.86833333333334,83.67,65.35,80.56,11.9,18.6,15.5,18.1
2018-06-08,SA,68436.71,-1.67,238.81,79.02270833333333,75.53,81.11,141.48,12,14.7,13,13.8
2018-06-09,SA,69440.21,71,277.03,126.609375,111.15,104.8,105,11.7,18,13.8,16.1
2018-06-10,SA,62303.02,53.57,137.86,94.009375,93.465,105,60.8,9.7,19.1,13.2,18.5
2018-06-11,SA,52464.66,28.59,112.81,58.975833333333334,59.585,61.3,34.48,13.2,20.9,16,18.2
2018-06-12,SA,57655.41,24.08,133.07,62.997083333333336,64.89,35.05,64.79,12.2,14.9,12.7,14.4
2018-06-13,SA,68072.21,25.57,200.28,85.57708333333333,81.655,63.2,60.73,9.7,15.5,11,14.5
2018-06-14,SA,65477.83,29.61,180.82,82.39916666666667,75.285,66.05,65.57,10.3,15.9,11,14.9
2018-06-15,SA,66166.68000000001,22.32,138.25,70.05958333333334,68.97999999999999,67.15,68.64,9.5,15.4,10.5,14.3
2018-06-16,SA,59744.67,25.17,124.6,71.31583333333333,74.35,64.71,69.08,8.1,12.9,9.3,11.6
2018-06-17,SA,59725.04,11.03,116.69,63.04833333333333,67.255,67.73,54.76,5.7,13.9,10.4,12.3
2018-06-18,SA,71997.05,39.97,304.99,106.04479166666667,96.75,51.05,146.02,5.2,12.5,8.1,11.9
2018-06-19,SA,78153.86,69.87,362.3,124.21041666666666,111.96000000000001,171.29,99.53,6.7,13.4,9.4,12
2018-06-20,SA,75924.34,34.65,326.16,104.41270833333334,104.025,98.27,102.9,7.5,15.4,9.1,15.3
2018-06-21,SA,78532.79000000001,93.28,476.51,149.33416666666668,133.015,94.31,109.97,5.4,16.8,9.6,15.2
2018-06-22,SA,77914.92,84.8,384.43,176.72041666666667,135.505,109.96,117.12,3.2,15.9,7.8,15
2018-06-23,SA,73413.68,89.73,291.77,145.19979166666667,148.235,104.75,113.38,3.5,16.9,9,14.9
2018-06-24,SA,67907.89,65.84,191.96,101.69208333333333,100.98,123.29,103.17,5.5,15,8.8,14.1
2018-06-25,SA,74961.54000000001,70.15,281.5,130.528125,125.03999999999999,96.61,124.45,4.5,12.9,9.9,11.9
2018-06-26,SA,80559.16,53.84,344.6,129.41958333333332,126.46000000000001,138.6,118.38,3.3,13.7,9.4,12.9
2018-06-27,SA,81654.21,83.38,289.16,146.71333333333334,139.25,119.11,129.83,3.6,14.1,7.2,13.4
2018-06-28,SA,79815.63,76.35,228.94,128.80125,125.16,126.61,109.05,2.3,13.9,5.6,12.9
2018-06-29,SA,74564.66,46.27,297.97,99.63208333333334,88.54499999999999,97.46,67.17,5.6,14.9,11.2,11.5
2018-06-30,SA,69135.22,32.58,117.83,79.53416666666666,81.85,70.44,66.03,6.1,14.5,9.5,13.6
2018-07-01,SA,70714.14,61.76,272.2,102.53041666666667,99.16499999999999,63.45,61.76,2.9,15.5,5.4,15
2018-07-02,SA,72912.16,48.55,201.43,91.78854166666667,90.06,72.32,64.89,3.7,16.6,10.5,16.1
2018-07-03,SA,70359.11,23.04,120.89,66.245625,69.3,68.63,46.48,8.9,19.2,11.5,18.9
2018-07-04,SA,65732.93,12.14,261.94,58.163333333333334,52.785,48.96,48.99,11.4,18.2,13.5,18.1
2018-07-05,SA,67936.59,-10.45,116.96,56.905,58.975,50.31,61.81,12.4,17.5,17.3,14.1
2018-07-06,SA,65684.97,6.25,96.43,55.01833333333333,56.55,52.82,51.07,8.8,14.8,11,12.9
2018-07-07,SA,63711.05,-123.75,92.5,38.98645833333333,51.78,52.89,10.02,8.2,14,11.7,13
2018-07-08,SA,59526.32,-0.59,151.45,59.136874999999996,57.09,13.17,25.73,10.2,15.4,13.2,14.2
2018-07-09,SA,71133.93,26.5,8823.81,608.7708333333334,103.205,28.83,1750.41,8,13.7,12.3,13.4
2018-07-10,SA,76150.3,67.83,4928.64,306.6745833333333,111.255,945,78.69,4.4,15.1,8.6,14
2018-07-11,SA,76250.91,59.12,421.2,135.874375,106.1,68.49,59.12,4.2,14.2,7.5,13.3
2018-07-12,SA,77770.98,53.53,309.82,114.67041666666667,103.625,55.93,178.57,7.5,14.9,10.5,14.6
2018-07-13,SA,79981.92,91.63,363.1,178.26854166666666,146.91500000000002,144.73,96.05,2.8,14.9,6.5,14.7
2018-07-14,SA,69794.21,-179.53,374.79,96.68333333333334,96.975,102.81,-75.05,4.8,17.3,10.4,16.2
2018-07-15,SA,64861.5,19.87,292.06,73.05145833333333,55.97,19.87,49.26,6.8,16.9,10.9,16.7
2018-07-16,SA,65356.94,12.06,237.09,73.871875,71.50999999999999,47.84,70.8,10.8,17.1,13.6,16.5
2018-07-17,SA,62568.340000000004,9.54,244.89,70.498125,72.07,76.96,45.56,12,15.1,13.8,14.9
2018-07-18,SA,66318.88,35.31,153.62,73.545,69.38499999999999,56.8,49.84,7.1,17.4,9.7,16.9
2018-07-19,SA,68123.52,16.26,143.91,64.92625,67.16,48.56,67.45,7.7,11.9,10.8,10.4
2018-07-20,SA,75375.11,47.31,204.31,86.66958333333334,84.23,76.35,79.64,7,13.7,10.5,13
2018-07-21,SA,71615.76,60.28,131.11,97.199375,106.755,77.75,60.28,6.9,15.3,9.7,14.4
2018-07-22,SA,60680.57,-296.39,150.82,52.00875,72.235,58.34,-131.83,9.6,17.9,12.8,17.5
2018-07-23,SA,60678.55,-281.6,2364.79,108.10166666666666,74.66,-96.35,77.72,12.5,18.6,15.7,15.3
2018-07-24,SA,65676.14,-97.39,154.31,71.333125,73.305,79.2,55.62,10.4,17.8,12.5,16.9
2018-07-25,SA,69283,-129.1,159.83,81.23145833333334,86.075,64.71,92.49,11.3,16.5,12,15.9
2018-07-26,SA,72004.29,65.16,251.12,116.88020833333333,112.855,106.19,69.63,8.4,20,12.3,19.8
2018-07-27,SA,67237.11,-90.37,205.44,70.75166666666667,77.92,73.22,11.13,12.3,22.1,17.3,21.1
2018-07-28,SA,65313.97,-135.26,3985.64,173.64124999999999,84.82,52.79,-135.26,7.4,18.4,12.3,16
2018-07-29,SA,56081.79,-282.21,124.53,6.044791666666667,24.13,-128.01,-106.68,8.7,13.7,11.7,13
2018-07-30,SA,67505.31,-366.11,168.97,48.374583333333334,60.075,-175.95,56.85,8.6,16.1,11.1,15.8
2018-07-31,SA,64373.38,-324.49,189.55,53.857708333333335,55.894999999999996,51.52,-34.86,10.9,17.1,12.9,15.3
2018-08-01,SA,31634.96,-144.86,266.35,82.5304761904762,81.66,-28.42,72.09,9.5,16.8,11.8,15.9
2017-08-01,TAS,61001.979999999996,98.6,248.25,130.72520833333334,117.63499999999999,142.34,98.6,2.7,11.9,4.7,10.6
2017-08-02,TAS,60927.58,71.2,245.43,113.98729166666666,104.68,99.41,91.68,3.2,11.9,5.4,10.4
2017-08-03,TAS,63791.02,87.65,275.32,125.84104166666667,112.03999999999999,92.09,130.82,1,12.3,2.5,12.1
2017-08-04,TAS,59755.19,85.89,180.5,118.27020833333333,118.94,130.82,105.27,2.3,9.8,5.4,9.7
2017-08-05,TAS,56914.52,40.24,208.72,86.529375,85.88499999999999,99.39,75.9,5,15.3,8.1,13.2
2017-08-06,TAS,55317.25,39.37,146.71,77.85395833333334,82.91,68.3,89.54,5,15.4,8.3,14.2
2017-08-07,TAS,61301.89,68.33,160.27,98.84145833333334,88.4,87.96,119.89,5.2,12.9,6.1,11.5
2017-08-08,TAS,61644.5,57.06,207.97,112.45104166666667,114.64500000000001,106.03,94.51,5.5,15.3,9.5,14.4
2017-08-09,TAS,60721.57,54.5,152.85,103.7225,102.28999999999999,99.99,93.58,6.6,14.2,9,12.4
2017-08-10,TAS,58733.3,31.01,202.75,96.50208333333333,95.74,102.48,32.2,7.7,18.1,9.8,17.4
2017-08-11,TAS,55535.659999999996,25.61,210.68,82.54791666666667,85.44999999999999,25.61,85.21,8.3,13.9,9.4,13
2017-08-12,TAS,57703.97,50.79,134.27,83.85020833333333,87.86500000000001,83.99,60.91,6.7,10.2,8.2,7.6
2017-08-13,TAS,60728.98,28.2,102.86,72.84,78.725,51.67,45.66,1.7,13.4,5.3,12.1
2017-08-14,TAS,60828.07,7.92,146.35,75.03645833333333,71.87,42.13,88,5.3,16.4,11.4,14.7
2017-08-15,TAS,61321.72,-0.86,163.13,87.139375,92.345,87.02,91.41,5.7,15.1,7.8,14.2
2017-08-16,TAS,58486.92,21.69,113.07,83.20604166666666,89.43,93.93,113.07,6.2,14.1,9.4,9.4
2017-08-17,TAS,57055.39,-0.67,107.34,58.95729166666667,63.629999999999995,97.28,84.53,6.2,11.3,7.6,9.8
2017-08-18,TAS,59971.49,25.63,142.84,83.63145833333333,84.50999999999999,84.53,32.34,4,9.1,8.2,5.2
2017-08-19,TAS,61056.71,17.84,134.6,82.91520833333334,91.165,39.72,88.76,3.9,11.7,7.5,9.2
2017-08-20,TAS,60525.49,37.82,133.66,86.51354166666667,85.81,86.82,37.82,1,14.5,5.9,11.9
2017-08-21,TAS,63008.03,-0.87,351.55,94.10270833333334,88.525,8.64,111.93,3.3,13.7,4.4,12.4
2017-08-22,TAS,64623.19,85.24,156.75,101.23916666666666,96.215,110.79,89.95,3.9,16.3,7.3,15.4
2017-08-23,TAS,60625.74,82,153.05,101.35416666666667,95.625,90.36,94.08,7.3,9.7,8.3,9.1
2017-08-24,TAS,63500.02,85.48,191.99,107.81479166666666,100.13,93.73,100,1.8,13.7,7.1,11.2
2017-08-25,TAS,62712.9,93.41,161.31,109.10625,103.97,102.31,97.75,5.2,16.7,9.8,16.6
2017-08-26,TAS,57742.3,81.87,120.99,95.26541666666667,93.905,99.93,81.87,9.8,16.8,10.9,15.4
2017-08-27,TAS,54667.62,59.3,180.28,81.87958333333333,81.21,82.31,81.21,3.9,9.1,5.4,8.7
2017-08-28,TAS,64250.24,74.3,238.49,118.52333333333333,107.05,81.21,122.77,1.5,12.6,5.9,12
2017-08-29,TAS,65880.46,92.3,268.18,138.37833333333333,122.325,125.1,122.4,4,14.1,8,13.1
2017-08-30,TAS,61266.47,72.09,170.39,105.655625,99.615,116.99,104.75,4.5,11,8.4,8.7
2017-08-31,TAS,64170.18,91.49,238.75,108.95291666666667,102.205,99.9,98.56,2.9,11,6,10.1
2017-09-01,TAS,61478.75,75.78,313.33,111.37583333333333,97.06,96.44,82.02,1,15,5.2,13.1
2017-09-02,TAS,58350.48,41.09,141.47,92.69083333333333,92.565,83.35,41.09,5.2,18.9,9.4,17.4
2017-09-03,TAS,54707.01,11.76,263.43,70.71833333333333,78.36500000000001,29.74,22.19,8.7,20.1,13.2,15.1
2017-09-04,TAS,57480.03,-19.98,123.63,77.443125,88.15,31.75,93.1,5.4,10.1,7.5,7.6
2017-09-05,TAS,63391.95,20.7,342.65,100.35291666666667,96.135,85.14,82.14,2.8,9.3,5.1,7
2017-09-06,TAS,62017.83,49.6,126.57,85.985,88.03,85.83,81.22,3.6,11.7,7.2,9.7
2017-09-07,TAS,59874.69,36.19,167.18,89.08708333333334,85.08500000000001,81.33,73.29,7.2,14.8,8.5,10
2017-09-08,TAS,61608,64.98,123.55,85.08770833333334,81.31,73.03,80.49,2.7,10.4,6.3,8.1
2017-09-09,TAS,60205.4,73.05,112.2,85.924375,83.88499999999999,79.24,81.42,3.6,13.5,9.1,12.5
2017-09-10,TAS,57707.44,64.76,108.57,83.65833333333333,81.81,80.3,74.59,5.5,14.6,12.5,13.4
2017-09-11,TAS,60648.75,48.69,161.95,83.790625,81.255,62.79,82.3,5.3,16,7.9,15.5
2017-09-12,TAS,61640.159999999996,66.36,152.49,91.60458333333334,84.965,77.56,84.47,7.8,11.1,10.2,10
2017-09-13,TAS,63422.35,-9.92,154.25,87.42833333333333,86.86500000000001,86.26,87.46,5.4,13.9,7.6,12.2
2017-09-14,TAS,60113.840000000004,36.33,118.11,78.02833333333334,81.19999999999999,85.41,81.58,5.6,15,9.3,13.9
2017-09-15,TAS,57089.54,40.08,100.7,72.88354166666667,70.535,82.96,62.77,5.3,15.5,10.4,13.7
2017-09-16,TAS,58010.87,20.82,93.15,67.475,64.73,62.75,61.54,3.9,10.9,8,8.5
2017-09-17,TAS,59501,56.9,117.48,76.74958333333333,77.27000000000001,61.51,56.9,2.8,16.5,9.4,16.3
2017-09-18,TAS,56770.02,54.44,93.44,68.40729166666667,65.83500000000001,54.44,61.9,9.3,21.4,13.9,17.3
2017-09-19,TAS,58038.51,45.8,113.88,72.04145833333334,72.91499999999999,61.8,72.99,8.2,11.9,10.4,9.8
2017-09-20,TAS,62449.57,67.73,133.61,85.35708333333334,81.94,76.95,68.64,3.1,16.3,8.8,15.4
2017-09-21,TAS,57931.6,45.82,87.81,68.26333333333334,70.305,76.19,63.63,8.5,22.3,12.4,20.7
2017-09-22,TAS,57380.11,63.03,88.01,72.336875,71.815,63.03,66.43,9.1,19.5,12.8,18.7
2017-09-23,TAS,53801.36,28.9,85.2,62.78041666666667,65.095,67.38,60.58,10.1,17.1,11.5,15.3
2017-09-24,TAS,52982.96,-20.45,70.32,37.89479166666667,41.49,50.58,-20.45,11.3,17.9,13.6,15.1
2017-09-25,TAS,55541.63,-0.36,82.49,49.946666666666665,49.515,9.18,66.38,7.4,14.5,11.6,12.3
2017-09-26,TAS,58069.47,38.99,82.05,67.95375,67.525,67.3,59.47,4.1,14.5,10.6,13
2017-09-27,TAS,59532.05,31.49,94.54,66.31041666666667,68.17500000000001,63.29,50.49,3.5,14,9.4,12.4
2017-09-28,TAS,56892.97,-50.01,77.16,47.38041666666667,57.56,57.94,59.9,7,16.1,13.7,14.6
2017-09-29,TAS,55703.76,24.04,66.56,50.794583333333335,56.415,60.07,30.41,7.6,16.5,12,15.4
2017-09-30,TAS,54198.22,24.63,64.06,45.247708333333335,47.739999999999995,29.77,48.39,3.8,14.4,8.1,12.1
2017-10-01,TAS,50382.04,35.17,63.06,50.76913043478261,52.615,48.55,40.63,8,20,14,18.3
2017-10-02,TAS,53909.33,38.95,88.53,59.855625,61.705,38.95,63.51,8.7,20,12.3,19.8
2017-10-03,TAS,55974.26,56.26,88.41,69.69583333333334,69.55000000000001,64.22,60.87,6,19.4,10.6,19
2017-10-04,TAS,56581.02,50.43,73.6,61.043958333333336,59.29,56.26,57.55,8.8,10.8,8.9,8.7
2017-10-05,TAS,56453.05,54.69,74.17,62.97479166666667,61.825,56.28,62.25,8.4,14.3,10.7,13.3
2017-10-06,TAS,54301.81,21.18,125.76,56.02791666666667,53.56,67.87,53.08,8.2,14.4,10.6,13.8
2017-10-07,TAS,51499.48,37.15,77.22,53.05833333333333,52.209999999999994,51.48,42.22,9.7,16.1,12.2,14.8
2017-10-08,TAS,48086.61,9.58,60.8,43.605625,46.565,35.06,39.62,8.6,21.4,12,19.7
2017-10-09,TAS,52950.409999999996,32.96,84.73,59.49791666666667,63.004999999999995,40.43,49.15,10.8,18,14,13.8
2017-10-10,TAS,52042.96,40.74,93.71,66.43395833333334,65.78,49.5,59.57,9.8,17.6,13.4,16.6
2017-10-11,TAS,52880.01,21.38,113.79,60.986875,60.425,50.94,57.12,6.7,21.6,11.9,20.6
2017-10-12,TAS,49755.99,10.41,114.85,52.86958333333333,53.465,55.17,30.89,10.6,17,12.5,16.8
2017-10-13,TAS,52158.45,23.98,104.48,58.787708333333335,55.525000000000006,29.07,75.42,10.7,16.2,13.1,14.8
2017-10-14,TAS,55323.12,52.49,98.65,74.82166666666667,79.91499999999999,67.64,56.89,6.7,19.3,11.6,17
2017-10-15,TAS,52624.5,53.75,80.54,62.68083333333333,61.96,53.93,55.73,11.3,24.4,15.6,19
2017-10-16,TAS,52550.15,54.73,84.79,68.45833333333333,66.11,55.09,84.15,10.9,24,13.9,22.6
2017-10-17,TAS,50402.72,42.16,98.89,68.84291666666667,67.055,80.34,75.07,11.1,28.7,16.3,27.8
2017-10-18,TAS,49986,55.58,126.12,76.26083333333334,78.925,77.8,93.85,15.3,31.9,19.2,26.6
2017-10-19,TAS,51287.75,62.03,102.41,77.44541666666666,77.18,99.95,65.37,17.1,24.8,19.8,24
2017-10-20,TAS,49931.86,-1.01,348.89,69.6675,73.03999999999999,76.3,86.82,9.8,18.1,12.3,16
2017-10-21,TAS,50158.61,53.92,146.92,74.35416666666667,69.66,73.79,61.42,9,19.5,14.1,17.3
2017-10-22,TAS,49406.01,28.34,115.07,64.810625,60.905,58.6,62.94,11.1,21.6,14.5,20.6
2017-10-23,TAS,50757.42,41.69,100.51,76.735,79.185,58.6,84.76,11.6,19.7,17.6,19
2017-10-24,TAS,52492.7,47.61,187.49,81.79416666666667,82.61500000000001,83.58,89.01,11.5,17.4,12.6,15.2
2017-10-25,TAS,52380.74,69.79,165.98,93.06020833333334,91.355,101.48,94.09,6.8,16.8,12.8,14.8
2017-10-26,TAS,51885.08,57.37,164.09,86.56625,81.035,90.92,69.92,9.9,17.8,13.2,17.4
2017-10-27,TAS,51584.26,-0.7,124.95,79.39791666666666,82.61,84.7,68.85,10.5,23.7,16.4,23.1
2017-10-28,TAS,48504.22,56.17,163.08,71.08125,67.24000000000001,57.57,58.63,14.7,24.8,17.6,18.8
2017-10-29,TAS,48674.54,58.63,168.51,80.10875,72.615,58.63,67.28,10.3,23.4,16.1,22.4
2017-10-30,TAS,49274.8,40.71,179.88,72.53208333333333,67.46,67.28,89.83,10.5,18.4,11.4,17.9
2017-10-31,TAS,52831.12,68.17,129.64,79.40458333333333,75.69,86.69,72.05,5.4,19.4,13,16.8
2017-11-01,TAS,53619.35,72.01,115.65,87.48416666666667,85.64500000000001,72.06,79.64,8.8,19.2,14.9,17.1
2017-11-02,TAS,52730.16,69.25,167.99,85.32791666666667,82.395,79.64,81.81,6.8,13.6,10.9,11.1
2017-11-03,TAS,55249.91,53.35,217.31,89.57791666666667,77.99000000000001,94.62,74.63,5.4,14.4,9.9,13.8
2017-11-04,TAS,52068.409999999996,-0.71,171.6,76.49416666666667,73.42,73.04,36.37,5.6,14.2,9.5,13
2017-11-05,TAS,52972.53,25.91,348.92,97.784375,74.05000000000001,33.64,48,5.3,14.1,10.9,13.5
2017-11-06,TAS,54342.12,18.56,94.97,68.76645833333333,70.985,45.16,72.44,4.7,19.2,12.1,18.4
2017-11-07,TAS,52602.31,66.31,350.21,107.84729166666666,82.73,144.53,76.18,7.3,16.9,11,16
2017-11-08,TAS,54501.3,71.88,349.03,96.0125,80.37,74.39,74.61,7.1,22.2,15.2,20
2017-11-09,TAS,53803.56,24.18,127.31,87.62291666666667,88.28999999999999,72.04,89.07,8.5,16.9,14.3,15.2
2017-11-10,TAS,53707.9,24.02,112.29,81.31291666666667,81.19,85.88,103.93,10.7,19.3,14.6,18.5
2017-11-11,TAS,50957.25,72.04,177.89,91.38041666666666,85.73,147.65,73.28,10.1,19.2,16.9,16.8
2017-11-12,TAS,51840.39,69.27,99.79,80.99208333333334,78.02000000000001,71.95,78.83,12.6,19.8,13,19.5
2017-11-13,TAS,51448.61,13.49,146.42,83.09041666666667,80.97,87.02,96.77,10.7,23.5,17.6,22.4
2017-11-14,TAS,49486.09,72.31,116.06,86.63354166666667,81.78,76.1,111.12,13.7,29.8,19.6,28.9
2017-11-15,TAS,48737.12,71.94,147.59,96.138125,97.61500000000001,102.74,98.49,16,28,22,18.4
2017-11-16,TAS,55600.35,47.37,204.35,89.33520833333333,85.895,98.49,85.63,12.1,14.8,12.3,12.9
2017-11-17,TAS,53082.42,53.34,149.05,93.23,94.67500000000001,95.4,53.34,12,23.8,14.7,22.4
2017-11-18,TAS,49476.57,35.72,202.56,90.14875,82.38499999999999,35.72,119.11,14.6,29.8,21.4,29.2
2017-11-19,TAS,48560.53,61.67,105.65,79.11583333333333,77.075,96.35,90.76,16.9,27.5,22.7,25
2017-11-20,TAS,51409.97,46.38,156.87,90.49291666666667,87.65,85.53,130.26,15.7,26.6,22.5,23.2
2017-11-21,TAS,51425.58,71.99,282.67,123.409375,101.795,117.54,183.7,15.5,29.3,21.7,25.4
2017-11-22,TAS,50978.18,73.81,284.44,130.16645833333334,97.155,152.43,113.8,16.2,31.5,23.7,26.5
2017-11-23,TAS,50186.66,71.9,196.86,109.93291666666667,101.695,117.28,92.97,16.1,30.6,22.7,26.9
2017-11-24,TAS,52870.03,77.02,218.8,102.35520833333334,98.48,114.73,107.57,14.1,23.9,18.9,23.6
2017-11-25,TAS,54965.91,76.09,278.5,110.3875,98.685,107.46,77.06,16.3,22.7,17.3,18.7
2017-11-26,TAS,51160.21,72.1,142.77,95.14020833333333,97.45500000000001,84.85,97.23,17.3,23,18.5,22.5
2017-11-27,TAS,52563.68,0.77,200.86,78.58333333333333,81.1,96.86,72.05,15.9,22.5,19.1,21.3
2017-11-28,TAS,51265.35,45,157.24,84.56333333333333,81.67,72.05,107.54,13.7,19.9,15.6,19.2
2017-11-29,TAS,47986.04,51.64,199.14,102.54333333333334,98.6,136.62,126.46,15.3,24.1,18.8,22.2
2017-11-30,TAS,47289.9,12.22,286.49,117.47875,100.85,110.84,162.11,16.7,33.1,24.1,28.8
2017-12-01,TAS,51336.78,-0.86,189.34,86.33416666666666,90.81,90.66,84.97,18.9,23.5,22.9,15.3
2017-12-02,TAS,47172.84,55.86,157.73,74.50145833333333,71.05,86.37,70.91,11.5,13.3,11.9,12.9
2017-12-03,TAS,48283.31,15.43,74.85,65.60729166666667,69.47999999999999,73.03,59.41,8.8,12.9,9.3,10.1
2017-12-04,TAS,50562.19,56.39,224.89,82.72479166666666,77.53999999999999,63.66,77.45,9.3,15.6,12.7,14.9
2017-12-05,TAS,50167.01,0.83,107.45,73.0675,77.78999999999999,77.46,65.68,10.9,17.8,13.3,17
2017-12-06,TAS,49885.1,5.73,130.62,75.541875,80.17500000000001,78.79,73.37,10,17.7,14.5,16.7
2017-12-07,TAS,48089,50.42,237.28,95.965625,88.64500000000001,71.97,99.37,12.4,20.9,16.8,20.3
2017-12-08,TAS,47962.25,52.16,150.24,93.06479166666666,94.57499999999999,101.63,94.44,8.5,19.9,13.3,17.8
2017-12-09,TAS,44942.5,42.8,89.92,67.82166666666667,71.53,89.92,65.18,13.2,22.5,17.4,21.5
